px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.80629	-11.7473	-2.72203	1.46267	-0.52928	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.385677
9.80593	-11.8986	-2.73327	1.46416	-0.465485	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.703492
9.77795	-12.049	-2.73709	1.42916	-0.477912	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.056789
9.70538	-12.1862	-2.70937	1.32115	-0.647279	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	4.72284
9.63114	-12.3369	-2.72761	1.2536	-0.688596	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.676796
9.49832	-12.4577	-2.70381	1.07242	-0.988545	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	12.0569
9.39997	-12.5779	-2.7027	0.995489	-1.01893	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0.56713
9.31942	-12.7015	-2.70291	0.945971	-1.00524	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.02375
9.23393	-12.8021	-2.67742	0.889301	-1.01156	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.486344
9.06016	-12.8726	-2.68308	0.682018	-1.33426	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	12.8197
8.91286	-12.9571	-2.70142	0.584716	-1.36137	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	0.77577
8.78241	-13.0183	-2.71023	0.485031	-1.42828	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	0.558762
8.65485	-13.0673	-2.70475	0.404372	-1.44115	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.174628
8.50865	-13.1121	-2.70991	0.306904	-1.47942	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	0.241917
8.35982	-13.1497	-2.71486	0.221874	-1.48288	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.0417175
8.22817	-13.1961	-2.69437	0.185556	-1.38353	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	1.48297
8.07677	-13.2228	-2.70421	0.111564	-1.37799	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.0577422
7.9265	-13.2294	-2.70678	0.0289584	-1.39125	7.88931	-13.1791	7.9	-13.25	-2.72673	0	0.0655461
7.77261	-13.2323	-2.71633	-0.0450508	-1.38553	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.0514629
7.62437	-13.2219	-2.71216	-0.114666	-1.36824	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.233316
7.47004	-13.2096	-2.72596	-0.18129	-1.35371	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.133228
7.31116	-13.1389	-2.77555	-0.324009	-1.50219	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	4.38287
7.13821	-13.1114	-2.82261	-0.37995	-1.45575	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	1.32703
7.00766	-13.102	-2.73882	-0.368378	-1.25533	6.90569	-13.1515	6.9	-13.15	-2.72312	0	9.98416
6.82931	-13.0787	-2.79145	-0.396722	-1.18806	6.73255	-13.1364	6.75	-13.15	-2.72312	0	1.8612
6.70447	-13.074	-2.73312	-0.375632	-1.02134	6.69426	-13.3705	6.6	-13.15	-3.00475	0	6.37114
6.53219	-13.0663	-2.7881	-0.372761	-0.937677	6.42749	-13.1436	6.45	-13.15	-3.00472	0	2.53683
6.40213	-13.0388	-2.76464	-0.380523	-0.857847	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	1.40369
6.26386	-13.0064	-2.77342	-0.40125	-0.826633	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.376449
6.12407	-12.9611	-2.75979	-0.423677	-0.782302	6.162	-13.1569	6.1	-13	-2.72732	0.909111	0.744746
5.97461	-12.911	-2.77151	-0.449362	-0.757567	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0.206831
5.83667	-12.8528	-2.76226	-0.474163	-0.722818	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0.256975
5.68329	-12.8025	-2.77948	-0.488179	-0.686403	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	0.432813
5.55229	-12.7145	-2.79741	-0.550495	-0.740056	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.752426
5.42577	-12.6372	-2.79113	-0.587945	-0.736185	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.0615363
5.30282	-12.5335	-2.8143	-0.655733	-0.795177	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	1.05045
5.16253	-12.4463	-2.83372	-0.682065	-0.769304	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	0.269557
5.04373	-12.3622	-2.81386	-0.705527	-0.733858	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	0.988663
4.93873	-12.249	-2.8091	-0.760076	-0.754194	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.101489
4.83186	-12.1163	-2.85375	-0.837231	-0.82961	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	2.38746
4.74072	-11.9846	-2.85203	-0.899455	-0.853241	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.142492
4.65031	-11.8791	-2.79339	-0.921796	-0.797029	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.73886
4.60101	-11.7429	-2.76295	-1.00322	-0.854572	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.862712
4.52527	-11.6141	-2.75899	-1.05177	-0.856961	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0892483
4.48944	-11.4628	-2.74476	-1.13926	-0.916999	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.558065
4.40994	-11.2975	-2.85462	-1.19323	-0.926214	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	9.7747
4.39684	-11.1229	-2.85588	-1.29513	-1.00033	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.845433
4.41284	-10.9864	-2.73036	-1.40326	-1.09728	4.46178	-10.9843	4.45	-10.95	0	1.81804	13.5112
4.4113	-10.8405	-2.71757	-1.48076	-1.12435	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.261305
4.45666	-10.7077	-2.63291	-1.6087	-1.25171	4.60972	-11.1274	4.45	-10.75	0	1.81614	8.0074
4.45185	-10.581	-2.61463	-1.65743	-1.22589	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.41747
4.39146	-10.4301	-2.6844	-1.60913	-1.00423	4.43099	-10.4242	4.45	-10.45	0	3.6396	9.97434
4.41975	-10.2733	-2.69729	-1.68477	-1.03116	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.228478
4.4486	-10.1277	-2.69439	-1.75176	-1.04929	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.0909822
4.50758	-9.97273	-2.71305	-1.83855	-1.08763	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.439984
4.51416	-9.83341	-2.73323	-1.83815	-0.977532	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	2.02588
4.58622	-9.69064	-2.76015	-1.91853	-1.01701	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.733902
4.67264	-9.55451	-2.75643	-2.02658	-1.12176	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	1.93838
4.7432	-9.42857	-2.74622	-2.08939	-1.12509	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.100886
4.78415	-9.30011	-2.74851	-2.09242	-1.01664	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	1.46574
4.88182	-9.17758	-2.77222	-2.16442	-1.04055	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.564235
4.9185	-9.0308	-2.76895	-2.12422	-0.836174	5.03379	-9.03255	5	-9	0.908384	2.72514	5.49025
5.01867	-8.8902	-2.79883	-2.17925	-0.842984	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.534124
5.12784	-8.77601	-2.80027	-2.25719	-0.907035	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.604498
5.23897	-8.65874	-2.8105	-2.31466	-0.915289	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.103109
5.31084	-8.52658	-2.80106	-2.29569	-0.765932	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	2.72625
5.42042	-8.40223	-2.81967	-2.3357	-0.760373	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.223054
5.52336	-8.28708	-2.81916	-2.3614	-0.723509	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.216585
5.63989	-8.17768	-2.82676	-2.40241	-0.723986	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.0315159
5.75203	-8.07221	-2.82418	-2.42927	-0.692124	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.299143
5.85602	-7.96765	-2.81353	-2.45563	-0.678604	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.29795
5.96319	-7.86161	-2.80533	-2.46118	-0.605651	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	0.770716
6.07485	-7.76235	-2.79912	-2.48683	-0.596673	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.131791
6.15018	-7.62385	-2.77756	-2.40893	-0.350235	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	7.97971
6.26393	-7.50083	-2.7985	-2.41421	-0.33009	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.53467
6.39606	-7.41422	-2.806	-2.47394	-0.427602	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	1.49508
6.52668	-7.30021	-2.83491	-2.4891	-0.414549	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.510439
6.65739	-7.21302	-2.8386	-2.52816	-0.452984	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.237619
6.77603	-7.13258	-2.82006	-2.55346	-0.454971	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.180072
6.90678	-7.04902	-2.82099	-2.58022	-0.458789	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.00360824
7.04598	-6.96046	-2.83657	-2.60326	-0.454628	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.126131
7.14745	-6.84666	-2.81159	-2.54538	-0.266714	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	4.83348
7.27057	-6.75459	-2.81045	-2.55362	-0.258412	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.0776607
7.37431	-6.6422	-2.79455	-2.50505	-0.117078	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	2.7244
7.48851	-6.54784	-2.78654	-2.50521	-0.109365	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.136729
7.63891	-6.49095	-2.79933	-2.58744	-0.28328	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	4.10797
7.76384	-6.42202	-2.78222	-2.6081	-0.290676	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.159233
7.88507	-6.33739	-2.77049	-2.60049	-0.23577	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	0.540043
8.00256	-6.28384	-2.73403	-2.62555	-0.253598	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.725682
8.12611	-6.20594	-2.72609	-2.62584	-0.222919	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.210225
8.25448	-6.13762	-2.71979	-2.64076	-0.226815	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.0228377
8.38703	-6.06686	-2.72309	-2.65813	-0.240802	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.175225
8.52714	-5.98044	-2.74627	-2.66047	-0.225018	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.313827
8.63584	-5.8799	-2.7223	-2.60307	-0.0695545	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	3.59531
8.76213	-5.7878	-2.73212	-2.59402	-0.0519422	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.188341
8.89876	-5.71689	-2.74017	-2.61348	-0.0876527	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.306975
9.03628	-5.61024	-2.77386	-2.59704	-0.0584608	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.76985
9.1471	-5.50567	-2.75932	-2.54582	0.0606415	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	1.99912
9.26601	-5.39389	-2.7735	-2.51986	0.0908025	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.559814
9.38571	-5.30243	-2.77111	-2.5113	0.0958336	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.206164
9.49232	-5.22641	-2.74035	-2.50994	0.0908291	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.54476
9.58434	-5.10427	-2.71939	-2.42403	0.274717	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	5.39568
9.68512	-4.98901	-2.72159	-2.3924	0.296448	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.356113
9.78611	-4.87926	-2.71844	-2.36195	0.324805	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	0.269993
9.88552	-4.76527	-2.7198	-2.33574	0.335654	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.0928541
9.98435	-4.65379	-2.71835	-2.31059	0.349675	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.0404612
10.0808	-4.54264	-2.71511	-2.2898	0.351868	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.0134677
10.2311	-4.47427	-2.73166	-2.3873	0.0964878	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	8.7314
10.3406	-4.36533	-2.73836	-2.37852	0.100718	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.0295172
10.3847	-4.21251	-2.70256	-2.23355	0.41131	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	13.8937
10.4704	-4.08728	-2.70631	-2.20404	0.420224	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.06046
10.5823	-3.98681	-2.71122	-2.23994	0.287939	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	2.31922
10.6659	-3.86081	-2.71371	-2.2145	0.300312	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.128326
10.7555	-3.74112	-2.71577	-2.20546	0.278966	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.4345
10.845	-3.59729	-2.74484	-2.17832	0.293173	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.484457
10.8959	-3.46527	-2.74038	-2.11006	0.409252	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	1.90981
10.9571	-3.31908	-2.76768	-2.06967	0.433734	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.757303
11.0677	-3.20918	-2.77174	-2.13413	0.231998	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	6.01709
11.1447	-3.07336	-2.77719	-2.11584	0.238847	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.0503291
11.1941	-2.92703	-2.77024	-2.04771	0.360169	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	2.01632
11.2603	-2.77785	-2.78581	-2.02013	0.369615	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.166345
11.2068	-2.59362	-2.77226	-1.77738	0.874189	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	34.6473
11.2104	-2.45485	-2.76159	-1.71726	0.895863	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.661105
11.2682	-2.32433	-2.74486	-1.74819	0.715608	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	4.38853
11.279	-2.17225	-2.74261	-1.69806	0.729721	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.218601
11.33	-2.03373	-2.73309	-1.72849	0.56756	11.1623	-1.9797	11.3	-2	0.909855	2.72956	4.06732
11.3488	-1.87656	-2.74459	-1.69352	0.571035	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.0926358
